@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-2,6-11,14'

@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric

@data
-0.957185,-0.562163,-0.957371,STAR,-0.368182
1.166248,0.846015,0.633356,GALAXY,-0.24034
1.171167,0.875031,0.77586,STAR,-0.367585
-0.968565,-1.220459,-1.171659,STAR,-0.368392
0.458538,0.226811,0.027033,STAR,-0.368354
1.109906,0.214397,-0.228213,GALAXY,-0.087958
-2.375331,-2.291071,-1.99679,STAR,-0.367931
0.206385,0.177771,0.072792,GALAXY,-0.177723
-1.179022,-1.49133,-1.505176,STAR,-0.368423
0.048063,0.885054,1.235997,STAR,-0.36822
-2.688949,-2.8544,-2.566382,STAR,-0.36853
-0.818042,-0.231283,0.03578,GALAXY,-0.332627
0.84506,0.666593,0.473762,GALAXY,-0.122798
1.131182,0.70002,0.332049,GALAXY,0.190147
0.623513,0.748104,0.888008,STAR,-0.36886
-0.683443,-0.753532,-0.677475,STAR,-0.368262
0.978177,0.65741,0.43852,GALAXY,-0.111189
0.895677,0.333555,-0.096254,GALAXY,-0.088854
0.638533,0.817743,0.853246,GALAXY,-0.179682
-0.37748,-0.402468,-0.441842,GALAXY,-0.264914
1.103144,1.052891,0.985751,STAR,-0.369559
0.195596,0.026355,-0.229767,GALAXY,-0.012963
-0.107981,-0.95774,-1.233594,GALAXY,-0.227693
-2.103578,-2.120418,-1.870659,STAR,-0.368894
-0.604162,-0.586917,-0.625803,GALAXY,-0.227111
1.111474,0.870237,0.739045,GALAXY,-0.212091
-1.647888,-2.217957,-2.321503,GALAXY,-0.317184
0.308509,0.26737,0.225079,GALAXY,-0.264702
1.141814,0.277319,-0.139971,GALAXY,-0.172666
0.985891,0.923253,0.572475,GALAXY,0.18298
0.855282,1.799999,1.732064,QSO,0.200994
1.051178,1.296914,1.444523,STAR,-0.36717
-0.181717,-0.076084,0.065872,GALAXY,-0.246492
-2.314433,-1.948552,-1.711697,GALAXY,-0.326066
1.174614,1.350301,1.407171,STAR,-0.365907
-1.989592,-1.640705,-1.110938,STAR,-0.368471
1.044427,0.839861,0.757386,GALAXY,-0.106666
1.042667,0.966235,0.685565,GALAXY,-0.093666
0.52562,0.555683,0.337585,GALAXY,-0.050532
0.39389,-0.040998,-0.342565,GALAXY,-0.119585
0.96353,2.056925,2.139286,QSO,2.636226
-1.15771,-0.898507,-0.299008,STAR,-0.367105
1.133834,0.85083,0.582352,GALAXY,-0.028438
0.703422,-0.117153,-0.567295,GALAXY,-0.075044
0.67014,0.491762,0.28,GALAXY,-0.030615
0.540158,0.512552,0.943814,STAR,-0.367495
-1.106406,-1.235052,-1.086307,STAR,-0.368221
1.090065,0.054542,-0.227027,STAR,-0.368216
-1.290729,-1.096401,-0.603403,STAR,-0.36658
0.80721,0.854975,0.587568,GALAXY,0.06717
0.651697,0.778257,0.684529,GALAXY,-0.058823
-0.171543,-0.727896,-0.757818,STAR,-0.367249
-0.047166,0.022912,0.142317,STAR,-0.367983
-2.264829,-1.982235,-1.726677,STAR,-0.365395
0.782197,-0.241008,-0.698237,GALAXY,-0.146785
-0.354805,0.03438,0.212509,STAR,-0.366661
0.858778,0.148553,-0.048856,STAR,-0.367655
1.08235,0.997558,0.809614,GALAXY,-0.030953
-0.732107,-0.591721,-0.484485,GALAXY,-0.252887
0.412104,0.50711,0.629109,GALAXY,-0.291282
-0.180295,-0.333807,-0.376366,GALAXY,-0.223362
0.483575,-0.212417,-0.564828,GALAXY,-0.150469
-1.183313,0.339815,1.091902,STAR,-0.3683
0.350519,0.140422,-0.035938,GALAXY,-0.193017
0.598103,1.739873,1.889736,QSO,4.439402
-1.255085,-1.080405,-0.984488,GALAXY,-0.277383
0.637581,-0.16039,-0.293227,STAR,-0.367889
-0.53462,-0.372336,-0.20135,STAR,-0.367572
0.942134,0.965927,0.9165,STAR,-0.369488
0.359608,0.431519,0.407289,GALAXY,-0.134683
-0.38951,0.954756,1.162961,QSO,3.274616
0.606336,0.234677,0.179263,STAR,-0.367455
0.73275,0.521235,0.175949,GALAXY,-0.038333
0.804751,0.646547,0.595515,STAR,-0.367527
-0.886125,-1.361161,-1.505195,GALAXY,-0.230609
0.033718,-0.005605,-0.184214,GALAXY,-0.24329
-0.733565,-0.67438,-0.047519,STAR,-0.366954
0.028692,1.64684,2.426648,STAR,-0.367384
1.139813,1.028817,0.837993,GALAXY,-0.102565
-1.014203,-0.978657,-0.841494,STAR,-0.367828
-0.017211,0.178079,0.218893,GALAXY,-0.221516
0.894724,1.825582,1.873043,QSO,0.607689
0.884996,0.59756,0.313472,GALAXY,0.030402
-0.057364,0.025388,0.110944,GALAXY,-0.160172
1.10582,0.450969,0.038491,GALAXY,-0.10253
0.10015,-0.429688,-0.585448,GALAXY,-0.21842
0.493218,0.486512,0.411488,GALAXY,-0.084358
0.930248,0.216544,-0.23696,GALAXY,-0.097809
-1.114736,0.269411,0.822909,QSO,1.456245
-0.219351,0.11436,0.250379,GALAXY,-0.325005
-1.50954,-1.003347,-0.725909,STAR,-0.368084
0.883731,1.839325,1.971341,QSO,4.65292
-1.60794,-1.837504,-1.989926,GALAXY,-0.301773
0.552646,0.447419,0.142674,GALAXY,-0.06553
-2.608788,-2.343385,-2.059553,STAR,-0.368136
1.051901,0.563495,0.246443,GALAXY,-0.167322
0.680097,0.160818,-0.102807,GALAXY,-0.20452
0.640233,0.772114,0.715911,STAR,-0.367467
0.826629,0.12568,-0.145093,GALAXY,-0.162466
0.990629,0.76985,0.535877,GALAXY,-0.264001
-2.337638,-2.054116,-1.841687,GALAXY,-0.26629
0.129864,-0.547358,-0.764013,GALAXY,-0.242715
0.70887,1.769994,2.332502,STAR,-0.368023
-1.346674,-0.824446,-0.503702,STAR,-0.36704
0.41079,-0.339185,-0.630925,GALAXY,-0.242716
-1.021845,-1.372746,-1.393508,STAR,-0.367743
-0.782747,-0.96975,-0.901141,STAR,-0.368116
1.075093,0.73469,0.507319,GALAXY,-0.153831
-1.53671,-1.062528,-0.777402,GALAXY,-0.33184
0.764622,0.363921,-0.02915,GALAXY,-0.06817
-1.517954,-1.173044,-0.869411,STAR,-0.368171
-1.21639,-1.40596,-1.475517,GALAXY,-0.153023
0.808572,0.99725,1.119762,STAR,-0.367407
0.229939,-0.060576,-0.069298,STAR,-0.367529
-1.993462,-1.657987,-1.358783,STAR,-0.368712
-3.606514,-2.91848,-2.372074,STAR,-0.368099
-0.216868,-0.305939,-0.311173,GALAXY,-0.262845
-0.261433,-0.683245,-0.793079,GALAXY,-0.268678
0.998018,0.752791,0.446278,GALAXY,-0.056564
0.511203,0.817945,0.990722,STAR,-0.367884
-0.194615,-0.937142,-1.207928,GALAXY,-0.157732
-1.836635,-0.431197,0.07477,QSO,4.348692
-1.419916,-1.174511,-0.919728,STAR,-0.368531
-1.779123,-1.382078,-1.03504,STAR,-0.366796
-1.180384,-0.846947,-0.589609,GALAXY,-0.246638
0.413973,0.686893,0.963728,STAR,-0.366435
1.088835,0.399134,0.047135,GALAXY,-0.205116
0.920448,0.756798,0.65326,GALAXY,-0.22037
0.982986,0.900603,0.528674,QSO,-0.108954
-0.61002,-0.337314,-0.203403,GALAXY,-0.236015
0.431427,0.674383,0.78295,STAR,-0.366285
0.278144,-0.535942,-0.878761,GALAXY,-0.218443
-0.53186,-0.380584,-0.394378,GALAXY,-0.15026
0.49863,1.53186,1.699712,QSO,3.36003
1.124649,0.359648,0.061616,STAR,-0.368051
-3.133116,-2.987045,-2.600043,STAR,-0.367937
-0.756493,-0.329885,-0.026786,STAR,-0.366993
-1.747252,-1.581737,-1.362314,STAR,-0.368493
0.730918,0.674107,0.666188,STAR,-0.367571
-0.225282,-0.38424,-0.569818,GALAXY,-0.092641
0.105912,0.088437,-0.092102,GALAXY,-0.054632
-0.440813,-0.613723,-0.628091,STAR,-0.367515
0.320286,0.378737,0.435526,STAR,-0.367885
0.584421,1.524175,1.861028,QSO,5.226491
-1.285739,-1.379591,-1.419504,GALAXY,-0.249279
-1.024557,-1.148705,-1.071553,GALAXY,-0.214894
-0.793126,-0.39642,-0.210342,STAR,-0.367587
0.48871,-0.366766,-0.78018,GALAXY,-0.080553
0.757269,0.1414,-0.129755,GALAXY,-0.247565
-0.188757,-1.103926,-1.201977,STAR,-0.367779
0.059961,1.052285,1.476686,QSO,0.76427
0.180215,0.427788,0.602473,STAR,-0.368026
-1.18142,-0.106864,0.230399,QSO,0.562292
0.677011,0.54058,0.406846,GALAXY,-0.107437
0.660291,0.789598,1.015306,STAR,-0.368442
1.031999,-0.346678,-0.837662,STAR,-0.367976
1.120056,0.217182,-0.204523,GALAXY,-0.122232
0.909937,1.181083,1.25415,STAR,-0.367114
-0.273005,0.557755,1.139083,STAR,-0.3688
0.426557,1.62519,1.677105,QSO,0.239003
-0.735168,-0.628156,-0.627601,GALAXY,-0.291559
-0.143686,-0.100168,-0.096876,STAR,-0.36687
0.015347,0.236186,0.349477,STAR,-0.366445
0.095473,0.466126,0.647046,STAR,-0.370229
0.752182,1.637179,1.841745,QSO,3.54393
0.402292,0.519429,0.652507,GALAXY,-0.251117
-0.097566,-0.05319,0.21056,STAR,-0.367103
0.606059,0.654763,0.701665,STAR,-0.366926
-0.86104,-0.874709,-0.840731,STAR,-0.366496
1.088727,1.964785,2.104627,QSO,1.996082
0.848182,0.516686,0.220183,GALAXY,-0.070248
-1.897027,-1.50013,-1.072561,STAR,-0.368345
-0.330407,-0.05726,0.135603,STAR,-0.367725
1.162271,0.532714,0.113646,GALAXY,-0.177661
0.922714,0.124947,-0.25951,GALAXY,-0.119369
0.019988,-0.730935,-1.050067,GALAXY,-0.107968
0.099294,0.495663,0.690988,STAR,-0.368131
0.138531,-0.911484,-1.143073,STAR,-0.368209
0.981021,1.130469,1.117324,STAR,-0.366915
-1.419518,-1.082233,-0.77487,STAR,-0.368116
-0.849094,-0.684403,-0.581653,STAR,-0.369479
0.114097,-1.104766,-1.645797,STAR,-0.367968
0.229095,-0.093918,-0.406732,GALAXY,-0.053328
0.642981,-0.094131,-0.385707,GALAXY,-0.229097
0.334956,0.628213,0.769372,STAR,-0.367501
-0.219423,-0.163685,-0.119915,GALAXY,-0.26931
1.084195,2.519112,2.179302,QSO,2.85779
0.482875,1.813317,2.344234,STAR,-0.367978
1.002153,1.354574,1.266946,QSO,5.733696
-0.707757,-0.381179,-0.241781,GALAXY,-0.312469
0.794299,0.27413,-0.07296,GALAXY,-0.030189
0.279422,-0.537707,-0.84896,GALAXY,-0.194255
-4.056347,-3.483009,-2.574856,STAR,-0.366328
-0.616554,-0.737376,-0.735889,STAR,-0.368056
0.983131,0.878134,0.779908,STAR,-0.367687
-0.845309,-0.576873,-0.359484,GALAXY,-0.325472
-0.079508,0.321215,0.539718,STAR,-0.367038
-0.014415,0.112798,0.146252,STAR,-0.370441
0.618041,0.190982,-0.169884,GALAXY,-0.029532
0.564327,1.828983,2.186589,QSO,4.212419
1.155773,1.343818,1.419638,STAR,-0.364722
-0.083619,-0.152132,-0.169865,GALAXY,-0.141877
0.648731,0.423473,0.33027,STAR,-0.365254
0.480935,0.5854,0.385944,GALAXY,0.054364
-0.414197,-0.761259,-1.005023,GALAXY,-0.104191
0.957069,0.643571,0.45286,GALAXY,-0.150863
0.177973,0.15358,0.107536,GALAXY,-0.180736
0.298528,0.605191,0.718152,GALAXY,-0.236804
0.786838,1.231037,1.216592,GALAXY,-0.012245
-1.027728,-0.813998,-0.636009,STAR,-0.368239
-0.687011,-0.550993,-0.373372,STAR,-0.367663
1.008132,0.132397,-0.087187,STAR,-0.367528
0.181939,-0.497764,-0.678841,STAR,-0.367675
-1.164376,0.205852,0.489034,QSO,2.620167
1.110835,1.069493,0.763459,GALAXY,-0.03837
-0.896721,-0.754616,-0.657627,STAR,-0.364472
0.535541,0.765769,0.876474,STAR,-0.367266
0.469025,-0.561068,-0.988301,GALAXY,-0.166471
1.052335,0.884586,0.566119,GALAXY,-0.029382
0.835188,0.920362,1.29571,STAR,-0.36649
-1.729532,-1.742495,-1.550804,STAR,-0.367938
0.835742,0.964811,0.859677,STAR,-0.369294
0.744684,0.530153,0.321231,GALAXY,-0.10109
-0.273342,-0.264083,0.345796,STAR,-0.367168
-1.094412,-0.684499,-0.42431,STAR,-0.369106
0.158408,0.297322,0.842315,STAR,-0.366021
0.3686,0.168705,0.088695,GALAXY,-0.118923
1.038617,0.987578,0.767998,GALAXY,0.048107
-1.106105,-1.406641,-1.395777,STAR,-0.368903
0.341683,0.628085,0.85833,STAR,-0.368053
-0.720137,-0.835298,-0.773288,STAR,-0.367874
-0.77279,-0.682788,-0.112449,STAR,-0.368268
0.880572,0.853752,0.686139,GALAXY,-0.149252
-2.004937,-1.552062,-1.189276,STAR,-0.366995
-1.000244,-0.956911,-0.811976,STAR,-0.368255
0.646754,1.63381,1.965174,QSO,4.172514
0.254602,-0.49905,-0.734279,GALAXY,-0.268388
1.136137,1.375704,1.450153,STAR,-0.368788
0.702554,0.236483,-0.078214,GALAXY,-0.195969
0.335511,0.14106,0.098186,STAR,-0.368168
0.108094,0.478221,0.653806,STAR,-0.367518
1.111678,0.571828,0.397769,STAR,-0.368261
1.016955,2.150308,2.204987,QSO,3.073154
0.686437,0.749879,0.703595,GALAXY,-0.188792
0.385307,0.236335,0.011149,GALAXY,-0.152922
0.455693,0.637757,0.541846,GALAXY,-0.001084
-2.013134,-2.178652,-2.19573,GALAXY,-0.29902
0.226335,0.481537,0.802798,STAR,-0.368174
0.095991,0.328644,0.496812,GALAXY,-0.23887
1.09027,0.888497,0.788768,GALAXY,-0.163902
1.058278,1.045929,0.834905,GALAXY,-0.026386
0.76549,0.023656,-0.4269,GALAXY,-0.07091
0.811368,0.154941,-0.242035,GALAXY,-0.160377
0.688595,0.975355,1.11367,STAR,-0.368043
-1.251818,-0.086489,0.425969,QSO,1.519809
0.879283,0.867251,0.829933,STAR,-0.368578
0.963205,0.71642,0.361058,GALAXY,-0.102148
0.641221,-0.47199,-0.844742,STAR,-0.368234
0.139905,1.297679,1.706105,GALAXY,0.17989
0.503561,0.493782,0.409304,GALAXY,-0.252834
1.036098,0.266945,-0.226424,GALAXY,-0.074816
-0.674113,-0.322211,-0.101414,GALAXY,-0.3267
-2.603122,-2.157671,-1.795448,STAR,-0.367759
0.762428,0.354344,0.211775,STAR,-0.367653
0.777231,-0.058621,-0.502506,GALAXY,-0.089453
0.792238,0.603023,0.305271,GALAXY,-0.017107
1.013809,0.716324,0.517667,GALAXY,-0.249801
-1.601442,-1.483156,-0.825007,STAR,-0.368094
0.036635,0.055478,0.059112,GALAXY,-0.26013
0.116254,-0.269397,-0.450005,GALAXY,-0.188573
-0.007857,0.186019,0.437089,STAR,-0.367214
0.748071,0.756819,0.347735,GALAXY,0.165797
0.207638,-0.614063,-0.923616,GALAXY,-0.26252
-0.099302,-0.815093,-1.107841,GALAXY,-0.160335
1.13234,0.086248,-0.488072,GALAXY,-0.035464
1.03922,0.340782,-0.010507,GALAXY,-0.111221
-0.272848,-0.018455,0.129794,GALAXY,-0.243207
1.072924,0.39873,-0.017324,GALAXY,-0.061365
0.260424,0.246039,0.03303,GALAXY,-0.181736
0.64321,0.522649,0.552599,STAR,-0.368044
0.685039,0.867644,0.927101,STAR,-0.365583
0.751205,0.853083,0.880871,GALAXY,-0.145961
-1.174875,-1.522312,-1.574399,GALAXY,-0.308893
1.15775,1.071852,0.712135,GALAXY,0.012823
-0.60163,-0.796769,-1.131012,GALAXY,0.007401
-0.709071,-0.511635,-0.385377,GALAXY,-0.293911
0.447942,0.626374,0.721532,STAR,-0.366833
0.8859,0.814458,0.521198,GALAXY,-0.033394
1.093187,0.395924,0.151789,STAR,-0.36829
0.893989,0.716473,0.619938,GALAXY,-0.244777
-0.96484,-0.712686,-0.466379,STAR,-0.36803
-1.931394,-1.404079,-0.978594,STAR,-0.366716
-0.463042,-0.59069,-0.716653,GALAXY,-0.264823
0.405209,0.483355,0.393853,GALAXY,-0.079413
0.389237,-0.387822,-0.745728,GALAXY,-0.174526
1.012471,0.086311,-0.274189,GALAXY,-0.176948
-0.778697,-0.695436,-0.419989,STAR,-0.368602
-0.875927,-0.876771,-0.79596,GALAXY,-0.234095
0.305592,0.230021,0.164923,GALAXY,-0.166229
-0.374804,-0.596919,-0.701475,GALAXY,-0.20705
1.10459,1.178064,1.192073,STAR,-0.369665
-0.616626,-0.440157,-0.367648,GALAXY,-0.157667
0.810115,0.166706,-0.147503,GALAXY,-0.121204
-0.493021,-0.983791,-1.126163,GALAXY,-0.205835
0.086492,0.219223,0.194639,STAR,-0.367724
0.610868,0.031223,-0.074504,STAR,-0.367314
-1.770529,-1.76067,-1.526003,STAR,-0.368231
1.024839,1.932187,2.208791,QSO,1.541632
0.944376,0.189462,-0.381225,GALAXY,0.023082
1.002695,1.87626,2.090014,QSO,1.402481
1.05782,1.136123,0.894062,GALAXY,0.085802
-0.674053,-0.593847,-0.423152,STAR,-0.368443
1.017739,0.958944,0.735232,GALAXY,-0.089997
-0.103255,-0.002374,0.082283,GALAXY,-0.298899
0.54017,-0.203202,-0.557738,GALAXY,-0.157245
1.00161,0.115848,-0.261676,GALAXY,-0.176657
0.658784,0.87011,1.019901,STAR,-0.367859
-1.174586,-1.253365,-1.307017,GALAXY,-0.173343
-0.167915,-0.001715,0.229825,STAR,-0.37103
-1.541773,-1.767589,-1.621034,STAR,-0.368114
0.32418,0.28562,0.181231,GALAXY,-0.088773
0.717345,-0.109,-0.497469,GALAXY,-0.119444
-0.607079,0.530865,0.716354,QSO,2.46791
0.271888,0.532013,0.640276,STAR,-0.367328
-1.505586,-1.338968,-1.204058,GALAXY,-0.179854
-0.769668,-0.510954,-0.309733,GALAXY,-0.331804
0.458911,0.284451,0.077594,GALAXY,-0.147985
0.600755,-0.158222,-0.593677,GALAXY,-0.049001
1.040256,0.928684,0.835564,STAR,-0.366171
0.870025,1.139376,1.238699,STAR,-0.368617
0.89335,1.851325,2.044509,QSO,5.183353
0.169474,0.365558,0.276535,GALAXY,-0.094075
1.008963,0.977342,0.760023,GALAXY,-0.070366
-0.67468,-1.023234,-1.208822,GALAXY,-0.198518
0.612339,-0.156999,-0.512619,GALAXY,-0.127914
0.895677,1.140077,1.217411,STAR,-0.367232
0.819505,1.710612,1.605321,QSO,2.802081
0.132238,0.304262,0.949002,STAR,-0.367907
0.90092,0.684885,0.534643,GALAXY,-0.151267
0.609844,0.068976,-0.077018,STAR,-0.367713
0.191003,-0.381519,-0.75425,GALAXY,-0.066583
0.517664,-0.098276,-0.571937,GALAXY,0.021049
0.161904,-0.170179,-0.406986,GALAXY,-0.238267
0.420181,0.21951,0.058961,GALAXY,-0.138816
-4.198094,-3.643204,-2.721343,STAR,-0.366882
0.205493,-0.12252,-0.402495,GALAXY,-0.147384
0.525066,0.367205,0.286026,STAR,-0.367853
0.973885,0.192056,-0.223985,GALAXY,-0.217581
-2.437387,-2.179226,-1.949458,STAR,-0.367815
-2.08041,-1.447486,-1.086919,STAR,-0.367411
-2.231342,-1.952177,-1.387425,STAR,-0.366963
-0.087018,0.725507,1.031275,QSO,5.442626
0.984107,0.841136,0.690837,STAR,-0.368338
-0.269895,-0.1166,0.287683,STAR,-0.367532
-1.11435,-0.768933,-0.484833,STAR,-0.357212
1.053998,1.918976,2.167175,QSO,1.541927
-0.433098,-0.361335,-0.352856,GALAXY,-0.193056
0.171475,0.041544,-0.098665,GALAXY,-0.180956
0.8592,1.901003,2.204347,QSO,4.226761
-0.604572,-0.810735,-0.905256,GALAXY,-0.222966
0.567328,0.476946,0.258598,GALAXY,-0.102099
1.172939,0.689678,0.559039,STAR,-0.368813
0.263631,0.453775,0.522177,GALAXY,-0.281809
1.162307,0.653753,0.166402,GALAXY,-0.032115
0.29678,0.103243,-0.044996,GALAXY,-0.093599
0.61381,1.543583,1.789037,QSO,1.61751
-0.587864,-0.301283,-0.134943,STAR,-0.369416
0.777098,-0.060194,-0.445505,GALAXY,-0.157787
0.235171,0.303231,0.921113,STAR,-0.366102
-0.242158,-0.028882,0.058989,GALAXY,-0.278531
-0.626631,0.575133,0.801197,QSO,0.52444
-2.226834,-2.261098,-2.018775,STAR,-0.36798
-0.065959,0.080221,0.086426,GALAXY,-0.17627
0.375122,0.134534,0.038322,GALAXY,-0.269812
0.868132,1.532423,1.805665,QSO,1.296714
0.333703,-0.292079,-0.643231,GALAXY,-0.202744
0.269128,1.467418,1.712338,QSO,1.964982
-0.542552,-0.110733,0.174602,GALAXY,-0.263332
0.387947,0.572635,0.676959,GALAXY,-0.22723
0.730906,0.695109,0.699839,GALAXY,-0.303663
0.156359,-0.231708,-0.388503,GALAXY,-0.243234
-2.636766,-2.31049,-1.520523,STAR,-0.36762
-1.588809,-1.481434,-1.418676,GALAXY,-0.272684
0.706146,0.263066,0.059262,GALAXY,-0.153619
0.421627,0.509151,0.47284,STAR,-0.368421
0.67589,0.722542,0.585252,GALAXY,-0.134255
0.560626,0.870354,0.941743,STAR,-0.369605
0.255108,0.605691,0.68225,STAR,-0.367031
1.132689,2.009553,2.224826,QSO,4.028332
0.291464,-0.422737,-0.748544,GALAXY,-0.230025
0.898533,0.740802,0.703708,GALAXY,-0.204364
-0.403927,-0.496925,-0.513777,STAR,-0.368084
1.09866,0.868207,0.769862,STAR,-0.368135
0.158818,0.115466,0.049592,GALAXY,-0.236806
1.126529,1.654844,1.846161,QSO,6.255557
0.816359,0.880239,1.187403,STAR,-0.367587
-0.283661,-0.156489,-0.07924,GALAXY,-0.167157
-0.44238,-0.360782,-0.371291,STAR,-0.368136
-0.262252,-0.495224,-0.585391,GALAXY,-0.204959
0.020555,0.949123,1.306331,QSO,1.323184
-0.070552,-0.381338,-0.439526,STAR,-0.368314
1.170443,1.353309,1.565089,STAR,-0.368263
0.135071,0.455901,0.517337,GALAXY,-0.06655
0.580648,0.06414,-0.196285,GALAXY,-0.251186
-1.778641,-1.842011,-1.706744,STAR,-0.368461
-1.128574,-0.655174,-0.338431,STAR,-0.366164
0.376001,0.586421,0.545462,GALAXY,0.015922
0.871544,0.526082,0.339205,STAR,-0.367688
0.386537,0.035018,-0.196963,GALAXY,-0.263369
0.531635,-0.34045,-0.760605,GALAXY,-0.081113
0.913023,0.817828,0.766378,GALAXY,-0.228577
-0.228126,-0.465645,-0.411665,STAR,-0.366947
0.423809,0.407509,0.2866,GALAXY,-0.133458
-0.713712,-0.621535,-0.43478,STAR,-0.366345
-0.11097,-0.444494,-0.449648,GALAXY,-0.314199
0.90755,0.643571,0.370709,GALAXY,-0.047028
-1.467989,-1.273793,-1.143262,STAR,-0.36528
0.127465,0.21462,0.23973,GALAXY,-0.156748
1.109159,1.25915,1.258236,STAR,-0.369534
0.262317,0.359648,0.342105,GALAXY,-0.272122
0.533492,0.246453,-0.061276,GALAXY,-0.055463
1.138608,0.874266,0.77296,STAR,-0.367811
0.467518,0.560721,0.506001,GALAXY,-0.147978
0.936432,1.251253,1.358747,STAR,-0.367855
0.297443,0.141538,0.001027,GALAXY,-0.133024
0.863347,0.787015,0.699415,GALAXY,-0.230599
0.898992,1.020356,0.870006,GALAXY,0.020911
0.073377,0.412749,0.608913,STAR,-0.369612
1.17019,1.004753,0.859677,GALAXY,-0.194716
0.464517,0.254116,0.061211,GALAXY,-0.226971
-0.465175,-0.970282,-1.135598,GALAXY,-0.18805
0.995619,2.085856,2.149219,QSO,4.715163
-2.573192,-2.452042,-2.153078,STAR,-0.368217
-1.220296,-0.88267,-0.595786,STAR,-0.366713
-1.555334,-0.971663,-0.631141,STAR,-0.367598
-1.250805,-1.541571,-1.416331,STAR,-0.367747
0.598127,1.570208,2.044396,QSO,0.774327
0.089964,-0.540088,-0.674104,STAR,-0.36859
0.560529,-0.543351,-0.808219,STAR,-0.368325
-0.783326,-0.77852,-0.799953,GALAXY,-0.205439
-0.080424,0.184913,0.261668,STAR,-0.368449
-1.260304,-1.529093,-1.496768,STAR,-0.366748
-0.102568,-0.371836,-0.399557,STAR,-0.368002
0.459008,0.76918,0.872981,STAR,-0.369802
0.635676,0.883343,0.994564,STAR,-0.368668
0.011707,1.318309,1.745133,QSO,4.211431
0.957636,-0.073533,-0.569479,GALAXY,-0.085034
-1.947378,-1.923416,-1.791813,GALAXY,-0.293652
-1.046472,-1.06071,-0.981955,STAR,-0.366074
0.415118,0.403236,0.447192,GALAXY,-0.239453
-0.197677,-0.897295,-1.127237,GALAXY,-0.200327
0.452438,0.619465,0.536715,GALAXY,-0.053243
0.043012,-0.127016,-0.219626,GALAXY,-0.240835
0.562458,0.880133,0.984781,STAR,-0.368297
-0.081931,-0.492333,-0.718066,GALAXY,-0.210357
1.080892,0.980712,0.879139,GALAXY,-0.276766
1.026358,0.32029,-0.05654,GALAXY,-0.190008
-0.417331,-0.315536,-0.174375,GALAXY,-0.273772
0.517941,0.831794,0.93889,STAR,-0.367978
0.729869,1.751777,1.756911,QSO,2.806695
0.914988,2.051154,2.512037,STAR,-0.368009
0.870772,0.779883,0.60848,GALAXY,-0.162042
0.860948,0.543258,0.464243,STAR,-0.367571
-1.145896,-0.849158,-0.301654,STAR,-0.367591
0.86859,0.840605,0.768582,GALAXY,-0.028875
-2.030866,-2.028777,-1.953422,GALAXY,-0.2662
0.508081,0.399601,0.205203,GALAXY,-0.116554
-0.807603,-0.489612,-0.330409,STAR,-0.370164
-0.513995,-0.129206,0.101613,STAR,-0.367796
0.700541,0.301637,0.030319,GALAXY,-0.086746
-2.17459,-2.575738,-2.568633,GALAXY,-0.28165
-1.263354,-0.871924,-0.585947,STAR,-0.370945
-0.42096,-0.868438,-0.895125,STAR,-0.367873
0.425388,0.83071,0.921349,STAR,-0.367558
-0.597423,-1.148258,-1.294635,GALAXY,-0.220064
0.908792,0.732926,0.613093,STAR,-0.36812
-0.273885,0.149275,0.403843,STAR,-0.367674
-0.464597,0.82108,0.887707,QSO,3.182153
0.917013,0.07801,-0.322858,GALAXY,-0.273932
0.800134,0.018958,-0.375048,GALAXY,-0.134433
0.505767,0.303912,0.060929,GALAXY,-0.233484
1.097117,1.393645,1.467845,STAR,-0.366992
0.563121,-0.046908,-0.407645,GALAXY,-0.180059
0.713065,1.049096,1.119056,STAR,-0.369107
0.717357,0.148383,0.010866,GALAXY,-0.188923
0.828859,0.186539,0.027918,STAR,-0.367591
0.530273,0.662968,0.728236,STAR,-0.367696
0.262823,1.430856,1.629595,QSO,2.478869
0.239619,0.06702,0.034019,STAR,-0.368102
-1.620211,-1.558014,-1.493331,GALAXY,-0.326712
-0.019851,-0.081366,-0.046804,STAR,-0.367542
0.782559,-0.021835,-0.33329,STAR,-0.367744
0.194656,-0.539173,-0.882621,GALAXY,-0.113621
0.181444,0.465988,0.7707,STAR,-0.366413
1.159341,0.438768,0.007317,GALAXY,-0.173497
0.439817,0.094272,-0.223223,GALAXY,-0.13293
0.827678,0.574379,0.338753,GALAXY,0.048931
-1.769516,-1.840959,-1.652181,STAR,-0.36745
0.834404,0.771497,0.708812,GALAXY,-0.169788
0.159276,0.214227,0.256565,GALAXY,-0.235675
-1.416613,-0.937163,-0.592114,STAR,-0.36699
0.461419,0.362242,0.256546,GALAXY,-0.19582
1.104289,0.42461,-0.006242,GALAXY,-0.237099
0.927645,0.675553,0.443134,GALAXY,-0.108769
0.736185,2.001337,2.339771,QSO,4.398452
-0.624895,-0.903959,-0.828256,STAR,-0.367961
0.538036,0.673321,0.573059,GALAXY,-0.058581
0.743068,0.8106,0.654541,GALAXY,0.009617
0.73533,0.6581,0.549331,GALAXY,-0.2367
-0.99512,-0.750588,-0.504305,STAR,-0.368296
0.90403,0.663702,0.545895,STAR,-0.368173
0.485202,0.489349,0.565884,GALAXY,-0.30281
